order_id,datetime,status,order_type,amount,customer_id,product_id
ord18719,2026-03-27 09:58:00,Completed,Delivery,62.54,18719,10006
ord18720,2026-03-27 10:00:00,Pending,Delivery,270.27,18720,10023
ord18721,2026-03-27 10:02:00,Cancelled,Delivery,0,18721,10007
ord18722,2026-03-27 10:04:00,Completed,Dine-in,511.28,18722,10024
ord18723,2026-03-27 10:06:00,Completed,Delivery,216.59,18723,10029
ord18724,2026-03-27 10:08:00,Completed,Takeaway,49.49,18724,10020
ord18725,2026-03-27 10:10:00,Completed,Dine-in,400.11,18725,10003
ord18726,2026-03-27 10:12:00,Cancelled,Delivery,0,18726,10033
ord18727,2026-03-27 10:14:00,Completed,Dine-in,163.1,18727,10033
ord18728,2026-03-27 10:16:00,Pending,Dine-in,529.22,18728,10004
ord18729,2026-03-27 10:18:00,Completed,Delivery,240.2,18729,10016
ord18730,2026-03-27 10:20:00,Completed,Delivery,248.4,18730,10016
ord18731,2026-03-27 10:22:00,Completed,Takeaway,432.08,18731,10016
ord18732,2026-03-27 10:24:00,Completed,Delivery,402.78,18732,10011
ord18733,2026-03-27 10:26:00,Completed,Dine-in,146.24,18733,10030
ord18734,2026-03-27 10:28:00,Pending,Takeaway,112.66,18734,10007
ord18735,2026-03-27 10:30:00,Completed,Dine-in,337.39,18735,10007
ord18736,2026-03-27 10:32:00,Completed,Dine-in,393.17,18736,10011
ord18737,2026-03-27 10:34:00,Completed,Takeaway,268.18,18737,10018
ord18738,2026-03-27 10:36:00,Completed,Dine-in,366.53,18738,10003
ord18739,2026-03-27 10:38:00,Completed,Delivery,149.21,18739,10008
ord18740,2026-03-27 10:40:00,Completed,Takeaway,282.52,18740,10010
ord18741,2026-03-27 10:42:00,Completed,Delivery,308.25,18741,10008
ord18742,2026-03-27 10:44:00,Completed,Delivery,135.08,18742,10034
ord18743,2026-03-27 10:46:00,Completed,Delivery,239.19,18743,10002
ord18744,2026-03-27 10:48:00,Completed,Takeaway,106.16,18744,10007
ord18745,2026-03-27 10:50:00,Pending,Dine-in,393.42,18745,10028
ord18746,2026-03-27 10:52:00,Completed,Delivery,281.45,18746,10003
ord18747,2026-03-27 10:54:00,Completed,Dine-in,393.09,18747,10030
ord18748,2026-03-27 10:56:00,Completed,Takeaway,208.89,18748,10022
ord18749,2026-03-27 10:58:00,Cancelled,Dine-in,0,18749,10021
ord18750,2026-03-27 11:00:00,Completed,Dine-in,308.94,18750,10030
ord18751,2026-03-27 11:02:00,Completed,Dine-in,319.34,18751,10021
ord18752,2026-03-27 11:04:00,Completed,Dine-in,256.46,18752,10035
ord18753,2026-03-27 11:06:00,Completed,Takeaway,294.27,18753,10001
ord18754,2026-03-27 11:08:00,Completed,Dine-in,188.22,18754,10016
ord18755,2026-03-27 11:10:00,Pending,Delivery,378.05,18755,10033
ord18756,2026-03-27 11:12:00,Pending,Dine-in,300.08,18756,10032
ord18757,2026-03-27 11:14:00,Completed,Takeaway,387.8,18757,10033
ord18758,2026-03-27 11:16:00,Completed,Takeaway,323.27,18758,10019
ord18759,2026-03-27 11:18:00,Completed,Delivery,101.96,18759,10019
ord18760,2026-03-27 11:20:00,Completed,Dine-in,300.87,18760,10016
ord18761,2026-03-27 11:22:00,Pending,Dine-in,383.11,18761,10031
ord18762,2026-03-27 11:24:00,Completed,Dine-in,142.27,18762,10001
ord18763,2026-03-27 11:26:00,Completed,Delivery,517.67,18763,10036
ord18764,2026-03-27 11:28:00,Completed,Takeaway,179.35,18764,10013
ord18765,2026-03-27 11:30:00,Completed,Takeaway,48.78,18765,10020
ord18766,2026-03-27 11:32:00,Completed,Delivery,352.68,18766,10014
ord18767,2026-03-27 11:34:00,Completed,Takeaway,482.46,18767,10023
ord18768,2026-03-27 11:36:00,Completed,Delivery,412.46,18768,10005
ord18769,2026-03-27 11:38:00,Completed,Dine-in,273.7,18769,10004
ord18770,2026-03-27 11:40:00,Cancelled,Delivery,0,18770,10035
ord18771,2026-03-27 11:42:00,Completed,Dine-in,503.95,18771,10026
ord18772,2026-03-27 11:44:00,Completed,Takeaway,433.81,18772,10033
ord18773,2026-03-27 11:46:00,Completed,Delivery,460.32,18773,10014
ord18774,2026-03-27 11:48:00,Completed,Dine-in,377.58,18774,10017
ord18775,2026-03-27 11:50:00,Completed,Takeaway,381.14,18775,10031
ord18776,2026-03-27 11:52:00,Cancelled,Dine-in,0,18776,10004
ord18777,2026-03-27 11:54:00,Completed,Delivery,117.66,18777,10007
ord18778,2026-03-27 11:56:00,Pending,Dine-in,450.37,18778,10002
ord18779,2026-03-27 11:58:00,Completed,Takeaway,103.35,18779,10020
ord18780,2026-03-27 12:00:00,Completed,Delivery,140.34,18780,10007
ord18781,2026-03-27 12:02:00,Completed,Delivery,435.87,18781,10008
ord18782,2026-03-27 12:04:00,Cancelled,Delivery,0,18782,10017
ord18783,2026-03-27 12:06:00,Completed,Dine-in,62.63,18783,10020
ord18784,2026-03-27 12:08:00,Completed,Takeaway,276.56,18784,10009
ord18785,2026-03-27 12:10:00,Completed,Dine-in,204.22,18785,10030
ord18786,2026-03-27 12:12:00,Pending,Delivery,368.78,18786,10013
ord18787,2026-03-27 12:14:00,Completed,Dine-in,321.99,18787,10002
ord18788,2026-03-27 12:16:00,Completed,Dine-in,403.25,18788,10009
ord18789,2026-03-27 12:18:00,Pending,Dine-in,230.95,18789,10017
ord18790,2026-03-27 12:20:00,Completed,Dine-in,432.76,18790,10011
ord18791,2026-03-27 12:22:00,Completed,Takeaway,421.39,18791,10023
ord18792,2026-03-27 12:24:00,Completed,Delivery,297.3,18792,10007
ord18793,2026-03-27 12:26:00,Completed,Delivery,469.44,18793,10030
ord18794,2026-03-27 12:28:00,Completed,Delivery,485.83,18794,10027
ord18795,2026-03-27 12:30:00,Pending,Dine-in,254.48,18795,10031
ord18796,2026-03-27 12:32:00,Completed,Dine-in,410.11,18796,10018
ord18797,2026-03-27 12:34:00,Completed,Delivery,512.83,18797,10010
ord18798,2026-03-27 12:36:00,Completed,Takeaway,135.5,18798,10026
ord18799,2026-03-27 12:38:00,Completed,Delivery,60.04,18799,10012
ord18800,2026-03-27 12:40:00,Completed,Delivery,350.44,18800,10034
ord18801,2026-03-27 12:42:00,Pending,Takeaway,490.07,18801,10007
ord18802,2026-03-27 12:44:00,Completed,Takeaway,429.23,18802,10030
ord18803,2026-03-27 12:46:00,Completed,Takeaway,441.01,18803,10029
ord18804,2026-03-27 12:48:00,Cancelled,Delivery,0,18804,10006
ord18805,2026-03-27 12:50:00,Pending,Dine-in,373.91,18805,10002
ord18806,2026-03-27 12:52:00,Completed,Delivery,353.98,18806,10035
ord18807,2026-03-27 12:54:00,Completed,Takeaway,474.04,18807,10011
ord18808,2026-03-27 12:56:00,Pending,Dine-in,454.56,18808,10026
ord18809,2026-03-27 12:58:00,Cancelled,Dine-in,0,18809,10007
ord18810,2026-03-27 13:00:00,Completed,Delivery,265.9,18810,10022
ord18811,2026-03-27 13:02:00,Completed,Dine-in,198.46,18811,10036
ord18812,2026-03-27 13:04:00,Completed,Delivery,271.79,18812,10031
ord18813,2026-03-27 13:06:00,Cancelled,Dine-in,0,18813,10035
ord18814,2026-03-27 13:08:00,Completed,Dine-in,434.81,18814,10026
ord18815,2026-03-27 13:10:00,Pending,Delivery,471.98,18815,10026
ord18816,2026-03-27 13:12:00,Completed,Takeaway,85.07,18816,10034
ord18817,2026-03-27 13:14:00,Completed,Takeaway,415.28,18817,10033
ord18818,2026-03-27 13:16:00,Completed,Delivery,102.32,18818,10032
ord18819,2026-03-27 13:18:00,Completed,Dine-in,458.05,18819,10018
ord18820,2026-03-27 13:20:00,Completed,Dine-in,336.86,18820,10001
ord18821,2026-03-27 13:22:00,Completed,Delivery,113.65,18821,10025
ord18822,2026-03-27 13:24:00,Cancelled,Delivery,0,18822,10029
ord18823,2026-03-27 13:26:00,Completed,Takeaway,127.49,18823,10012
ord18824,2026-03-27 13:28:00,Completed,Dine-in,97.83,18824,10008
ord18825,2026-03-27 13:30:00,Completed,Dine-in,117.64,18825,10001
ord18826,2026-03-27 13:32:00,Completed,Delivery,148.16,18826,10015
ord18827,2026-03-27 13:34:00,Completed,Delivery,58.85,18827,10013
ord18828,2026-03-27 13:36:00,Pending,Delivery,143.13,18828,10009
ord18829,2026-03-27 13:38:00,Pending,Takeaway,411.44,18829,10028
ord18830,2026-03-27 13:40:00,Completed,Takeaway,133.63,18830,10023
ord18831,2026-03-27 13:42:00,Completed,Delivery,477.08,18831,10024
ord18832,2026-03-27 13:44:00,Completed,Takeaway,324.02,18832,10010
ord18833,2026-03-27 13:46:00,Completed,Dine-in,137.44,18833,10005
ord18834,2026-03-27 13:48:00,Pending,Dine-in,258.12,18834,10009
ord18835,2026-03-27 13:50:00,Pending,Delivery,84.53,18835,10022
ord18836,2026-03-27 13:52:00,Completed,Takeaway,378.32,18836,10017
ord18837,2026-03-27 13:54:00,Completed,Takeaway,482.37,18837,10030
ord18838,2026-03-27 13:56:00,Completed,Delivery,159.1,18838,10036
ord18839,2026-03-27 13:58:00,Completed,Takeaway,375.02,18839,10001
ord18840,2026-03-27 14:00:00,Completed,Takeaway,220.22,18840,10029
ord18841,2026-03-27 14:02:00,Pending,Dine-in,410.32,18841,10022
ord18842,2026-03-27 14:04:00,Completed,Delivery,479.68,18842,10036
ord18843,2026-03-27 14:06:00,Completed,Takeaway,502.17,18843,10023
ord18844,2026-03-27 14:08:00,Completed,Delivery,88.95,18844,10026
ord18845,2026-03-27 14:10:00,Completed,Delivery,220.43,18845,10018
ord18846,2026-03-27 14:12:00,Pending,Takeaway,58.99,18846,10017
ord18847,2026-03-27 14:14:00,Completed,Dine-in,293.41,18847,10024
ord18848,2026-03-27 14:16:00,Completed,Dine-in,522.85,18848,10010
ord18849,2026-03-27 14:18:00,Completed,Delivery,288.65,18849,10025
ord18850,2026-03-27 14:20:00,Completed,Takeaway,369.37,18850,10032
ord18851,2026-03-27 14:22:00,Completed,Takeaway,429.58,18851,10028
ord18852,2026-03-27 14:24:00,Completed,Dine-in,206.98,18852,10036
ord18853,2026-03-27 14:26:00,Cancelled,Takeaway,0,18853,10008
ord18854,2026-03-27 14:28:00,Cancelled,Delivery,0,18854,10016
ord18855,2026-03-27 14:30:00,Completed,Dine-in,65.79,18855,10036
ord18856,2026-03-27 14:32:00,Pending,Takeaway,327.5,18856,10027
ord18857,2026-03-27 14:34:00,Completed,Delivery,198.4,18857,10010
ord18858,2026-03-27 14:36:00,Completed,Takeaway,439.15,18858,10013
ord18859,2026-03-27 14:38:00,Completed,Dine-in,104.84,18859,10027
ord18860,2026-03-27 14:40:00,Completed,Delivery,522.7,18860,10036
ord18861,2026-03-27 14:42:00,Completed,Delivery,102.56,18861,10035
ord18862,2026-03-27 14:44:00,Completed,Takeaway,153.54,18862,10032
ord18863,2026-03-27 14:46:00,Completed,Dine-in,268.48,18863,10021
ord18864,2026-03-27 14:48:00,Completed,Delivery,59.19,18864,10027
ord18865,2026-03-27 14:50:00,Cancelled,Delivery,0,18865,10012
ord18866,2026-03-27 14:52:00,Completed,Delivery,364.98,18866,10028
ord18867,2026-03-27 14:54:00,Completed,Delivery,345.93,18867,10033
ord18868,2026-03-27 14:56:00,Completed,Takeaway,293.96,18868,10026
ord18869,2026-03-27 14:58:00,Cancelled,Takeaway,0,18869,10031
ord18870,2026-03-27 15:00:00,Completed,Dine-in,69.97,18870,10009
ord18871,2026-03-27 15:02:00,Completed,Dine-in,331.03,18871,10017
ord18872,2026-03-27 15:04:00,Pending,Dine-in,73.57,18872,10006
ord18873,2026-03-27 15:06:00,Completed,Dine-in,373.86,18873,10030
ord18874,2026-03-27 15:08:00,Completed,Dine-in,388.06,18874,10019
ord18875,2026-03-27 15:10:00,Completed,Delivery,374.24,18875,10035
ord18876,2026-03-27 15:12:00,Completed,Dine-in,291.1,18876,10034
ord18877,2026-03-27 15:14:00,Pending,Takeaway,279.75,18877,10030
ord18878,2026-03-27 15:16:00,Pending,Delivery,278.99,18878,10033
ord18879,2026-03-27 15:18:00,Completed,Dine-in,372.3,18879,10012
ord18880,2026-03-27 15:20:00,Pending,Delivery,339.71,18880,10017
ord18881,2026-03-27 15:22:00,Completed,Takeaway,324.45,18881,10004
ord18882,2026-03-27 15:24:00,Pending,Takeaway,353.39,18882,10028
ord18883,2026-03-27 15:26:00,Pending,Takeaway,63.25,18883,10031
ord18884,2026-03-27 15:28:00,Pending,Takeaway,300.77,18884,10022
ord18885,2026-03-27 15:30:00,Pending,Delivery,469.58,18885,10002
ord18886,2026-03-27 15:32:00,Cancelled,Takeaway,0,18886,10009
ord18887,2026-03-27 15:34:00,Completed,Dine-in,184.85,18887,10029
ord18888,2026-03-27 15:36:00,Completed,Dine-in,478.27,18888,10033
ord18889,2026-03-27 15:38:00,Completed,Dine-in,529.32,18889,10010
ord18890,2026-03-27 15:40:00,Completed,Delivery,491.23,18890,10024
ord18891,2026-03-27 15:42:00,Pending,Delivery,432.71,18891,10014
ord18892,2026-03-27 15:44:00,Completed,Delivery,97.75,18892,10021
ord18893,2026-03-27 15:46:00,Completed,Dine-in,456.09,18893,10018
ord18894,2026-03-27 15:48:00,Cancelled,Delivery,0,18894,10002
ord18895,2026-03-27 15:50:00,Completed,Takeaway,330.19,18895,10033
ord18896,2026-03-27 15:52:00,Pending,Dine-in,487.99,18896,10022
ord18897,2026-03-27 15:54:00,Completed,Delivery,505.51,18897,10028
ord18898,2026-03-27 15:56:00,Pending,Dine-in,97.21,18898,10023
ord18899,2026-03-27 15:58:00,Cancelled,Takeaway,0,18899,10010
ord18900,2026-03-27 16:00:00,Cancelled,Dine-in,0,18900,10036
ord18901,2026-03-27 16:02:00,Completed,Takeaway,444.25,18901,10035
ord18902,2026-03-27 16:04:00,Completed,Takeaway,206.76,18902,10030
ord18903,2026-03-27 16:06:00,Completed,Dine-in,500.18,18903,10034
ord18904,2026-03-27 16:08:00,Completed,Delivery,139.13,18904,10030
ord18905,2026-03-27 16:10:00,Completed,Delivery,131.47,18905,10035
ord18906,2026-03-27 16:12:00,Completed,Delivery,309.2,18906,10034
ord18907,2026-03-27 16:14:00,Completed,Takeaway,242.57,18907,10001
ord18908,2026-03-27 16:16:00,Completed,Takeaway,373.77,18908,10027
ord18909,2026-03-27 16:18:00,Completed,Delivery,428.43,18909,10008
ord18910,2026-03-27 16:20:00,Completed,Takeaway,242.61,18910,10027
ord18911,2026-03-27 16:22:00,Cancelled,Dine-in,0,18911,10010
ord18912,2026-03-27 16:24:00,Completed,Dine-in,206.82,18912,10036
ord18913,2026-03-27 16:26:00,Completed,Delivery,152.2,18913,10035
ord18914,2026-03-27 16:28:00,Completed,Delivery,174.9,18914,10036
ord18915,2026-03-27 16:30:00,Completed,Delivery,276.23,18915,10033
ord18916,2026-03-27 16:32:00,Completed,Delivery,83.95,18916,10022
ord18917,2026-03-27 16:34:00,Completed,Dine-in,334.5,18917,10019
ord18918,2026-03-27 16:36:00,Completed,Dine-in,350.56,18918,10030
ord18919,2026-03-27 16:38:00,Completed,Dine-in,172.46,18919,10017
ord18920,2026-03-27 16:40:00,Completed,Takeaway,507.48,18920,10007
ord18921,2026-03-27 16:42:00,Completed,Dine-in,197.53,18921,10007
ord18922,2026-03-27 16:44:00,Completed,Takeaway,518.37,18922,10026
ord18923,2026-03-27 16:46:00,Completed,Takeaway,361.84,18923,10007
ord18924,2026-03-27 16:48:00,Completed,Takeaway,144.93,18924,10024
ord18925,2026-03-27 16:50:00,Pending,Takeaway,452.65,18925,10018
ord18926,2026-03-27 16:52:00,Completed,Takeaway,364.9,18926,10036
ord18927,2026-03-27 16:54:00,Pending,Dine-in,242.95,18927,10009
ord18928,2026-03-27 16:56:00,Completed,Delivery,82.53,18928,10002
ord18929,2026-03-27 16:58:00,Completed,Delivery,440.35,18929,10013
ord18930,2026-03-27 17:00:00,Completed,Takeaway,146.2,18930,10023
ord18931,2026-03-27 17:02:00,Pending,Takeaway,361.12,18931,10034
ord18932,2026-03-27 17:04:00,Completed,Delivery,441.27,18932,10029
ord18933,2026-03-27 17:06:00,Completed,Delivery,184.81,18933,10016
ord18934,2026-03-27 17:08:00,Pending,Delivery,242.63,18934,10011
ord18935,2026-03-27 17:10:00,Completed,Takeaway,353.64,18935,10030
ord18936,2026-03-27 17:12:00,Completed,Dine-in,304.32,18936,10016
ord18937,2026-03-27 17:14:00,Pending,Takeaway,331.92,18937,10021
ord18938,2026-03-27 17:16:00,Completed,Dine-in,326.29,18938,10008
ord18939,2026-03-27 17:18:00,Completed,Delivery,169.11,18939,10021
ord18940,2026-03-27 17:20:00,Completed,Dine-in,440.97,18940,10036
ord18941,2026-03-27 17:22:00,Cancelled,Dine-in,0,18941,10012
ord18942,2026-03-27 17:24:00,Completed,Delivery,265.99,18942,10016
ord18943,2026-03-27 17:26:00,Completed,Dine-in,435.47,18943,10003
ord18944,2026-03-27 17:28:00,Pending,Dine-in,354.05,18944,10011
ord18945,2026-03-27 17:30:00,Pending,Delivery,93.48,18945,10033
ord18946,2026-03-27 17:32:00,Completed,Delivery,189.21,18946,10010
ord18947,2026-03-27 17:34:00,Completed,Takeaway,446.76,18947,10035
ord18948,2026-03-27 17:36:00,Completed,Dine-in,152.41,18948,10022
ord18949,2026-03-27 17:38:00,Completed,Takeaway,435.48,18949,10029
ord18950,2026-03-27 17:40:00,Completed,Takeaway,384.29,18950,10016
ord18951,2026-03-27 17:42:00,Completed,Dine-in,269.33,18951,10028
ord18952,2026-03-27 17:44:00,Completed,Dine-in,100.79,18952,10013
ord18953,2026-03-27 17:46:00,Completed,Takeaway,155.35,18953,10020
ord18954,2026-03-27 17:48:00,Completed,Takeaway,350.59,18954,10026
ord18955,2026-03-27 17:50:00,Cancelled,Dine-in,0,18955,10027
ord18956,2026-03-27 17:52:00,Pending,Delivery,377.3,18956,10030
ord18957,2026-03-27 17:54:00,Cancelled,Delivery,0,18957,10020
ord18958,2026-03-27 17:56:00,Completed,Delivery,469.67,18958,10028
ord18959,2026-03-27 17:58:00,Completed,Dine-in,449.17,18959,10018
ord18960,2026-03-27 18:00:00,Completed,Takeaway,51.36,18960,10034
ord18961,2026-03-27 18:02:00,Completed,Delivery,162.05,18961,10015
ord18962,2026-03-27 18:04:00,Completed,Takeaway,471.77,18962,10023
ord18963,2026-03-27 18:06:00,Completed,Delivery,108.91,18963,10010
ord18964,2026-03-27 18:08:00,Pending,Dine-in,220.35,18964,10002
ord18965,2026-03-27 18:10:00,Completed,Takeaway,330.12,18965,10024
ord18966,2026-03-27 18:12:00,Completed,Takeaway,309.06,18966,10031
ord18967,2026-03-27 18:14:00,Completed,Delivery,369.65,18967,10004
ord18968,2026-03-27 18:16:00,Completed,Takeaway,152.02,18968,10025
ord18969,2026-03-27 18:18:00,Pending,Delivery,121.31,18969,10001
ord18970,2026-03-27 18:20:00,Completed,Dine-in,435.87,18970,10023
ord18971,2026-03-27 18:22:00,Pending,Dine-in,292.92,18971,10012
ord18972,2026-03-27 18:24:00,Completed,Dine-in,73.03,18972,10021
ord18973,2026-03-27 18:26:00,Completed,Dine-in,189.48,18973,10006
ord18974,2026-03-27 18:28:00,Pending,Delivery,150.86,18974,10014
ord18975,2026-03-27 18:30:00,Pending,Takeaway,287.97,18975,10034
ord18976,2026-03-27 18:32:00,Completed,Dine-in,177.66,18976,10006
ord18977,2026-03-27 18:34:00,Completed,Takeaway,149.94,18977,10006
ord18978,2026-03-27 18:36:00,Cancelled,Takeaway,0,18978,10028
ord18979,2026-03-27 18:38:00,Pending,Delivery,76.61,18979,10003
ord18980,2026-03-27 18:40:00,Pending,Takeaway,78.44,18980,10009
ord18981,2026-03-27 18:42:00,Cancelled,Delivery,0,18981,10033
ord18982,2026-03-27 18:44:00,Pending,Delivery,289.56,18982,10026
ord18983,2026-03-27 18:46:00,Cancelled,Takeaway,0,18983,10019
ord18984,2026-03-27 18:48:00,Completed,Dine-in,355.05,18984,10032
ord18985,2026-03-27 18:50:00,Pending,Delivery,368.33,18985,10025
ord18986,2026-03-27 18:52:00,Pending,Dine-in,98.12,18986,10017
ord18987,2026-03-27 18:54:00,Completed,Delivery,97,18987,10036
ord18988,2026-03-27 18:56:00,Pending,Delivery,203.51,18988,10001
ord18989,2026-03-27 18:58:00,Completed,Takeaway,288.82,18989,10017
ord18990,2026-03-27 19:00:00,Cancelled,Delivery,0,18990,10012
ord18991,2026-03-27 19:02:00,Completed,Delivery,148.99,18991,10021
ord18992,2026-03-27 19:04:00,Completed,Dine-in,512.38,18992,10031
ord18993,2026-03-27 19:06:00,Completed,Takeaway,133.32,18993,10022
ord18994,2026-03-27 19:08:00,Completed,Delivery,225.75,18994,10021
ord18995,2026-03-27 19:10:00,Pending,Dine-in,455.99,18995,10025
ord18996,2026-03-27 19:12:00,Completed,Takeaway,399.45,18996,10029
ord18997,2026-03-27 19:14:00,Completed,Dine-in,104.11,18997,10002
ord18998,2026-03-27 19:16:00,Completed,Delivery,493.52,18998,10005
ord18999,2026-03-27 19:18:00,Completed,Delivery,325.74,18999,10005
ord19000,2026-03-27 19:20:00,Completed,Takeaway,83.06,19000,10024
ord19001,2026-03-27 19:22:00,Cancelled,Dine-in,0,19001,10022
ord19002,2026-03-27 19:24:00,Completed,Dine-in,273.26,19002,10002
ord19003,2026-03-27 19:26:00,Completed,Delivery,367.04,19003,10014
ord19004,2026-03-27 19:28:00,Completed,Takeaway,99.76,19004,10016
ord19005,2026-03-27 19:30:00,Completed,Dine-in,122.59,19005,10011
ord19006,2026-03-27 19:32:00,Completed,Takeaway,44.07,19006,10003
ord19007,2026-03-27 19:34:00,Cancelled,Dine-in,0,19007,10028
ord19008,2026-03-27 19:36:00,Cancelled,Dine-in,0,19008,10027
ord19009,2026-03-27 19:38:00,Cancelled,Dine-in,0,19009,10011
ord19010,2026-03-27 19:40:00,Completed,Delivery,162.41,19010,10027
ord19011,2026-03-27 19:42:00,Completed,Delivery,184.45,19011,10030
ord19012,2026-03-27 19:44:00,Completed,Takeaway,73.36,19012,10016
ord19013,2026-03-27 19:46:00,Completed,Delivery,129.38,19013,10030
ord19014,2026-03-27 19:48:00,Completed,Delivery,195.15,19014,10032
ord19015,2026-03-27 19:50:00,Completed,Takeaway,325.67,19015,10026
ord19016,2026-03-27 19:52:00,Completed,Takeaway,330.87,19016,10026
ord19017,2026-03-27 19:54:00,Completed,Delivery,120.06,19017,10005
ord19018,2026-03-27 19:56:00,Cancelled,Dine-in,0,19018,10009
ord19019,2026-03-27 19:58:00,Pending,Delivery,414.67,19019,10009
ord19020,2026-03-27 20:00:00,Completed,Delivery,354.15,19020,10002
ord19021,2026-03-27 20:02:00,Completed,Delivery,462.46,19021,10023
ord19022,2026-03-27 20:04:00,Completed,Delivery,268.01,19022,10024
ord19023,2026-03-27 20:06:00,Completed,Dine-in,483.43,19023,10009
ord19024,2026-03-27 20:08:00,Pending,Dine-in,156.75,19024,10004
ord19025,2026-03-27 20:10:00,Completed,Takeaway,167.09,19025,10031
ord19026,2026-03-27 20:12:00,Completed,Dine-in,160.39,19026,10010
ord19027,2026-03-27 20:14:00,Pending,Dine-in,178.18,19027,10024
ord19028,2026-03-27 20:16:00,Pending,Takeaway,246.18,19028,10001
ord19029,2026-03-27 20:18:00,Completed,Takeaway,452.59,19029,10012
ord19030,2026-03-27 20:20:00,Completed,Dine-in,169.51,19030,10018
ord19031,2026-03-27 20:22:00,Completed,Dine-in,308.42,19031,10033
ord19032,2026-03-27 20:24:00,Completed,Delivery,149.74,19032,10031
ord19033,2026-03-27 20:26:00,Pending,Takeaway,276.37,19033,10008
ord19034,2026-03-27 20:28:00,Completed,Delivery,490.44,19034,10010
ord19035,2026-03-27 20:30:00,Completed,Dine-in,271.15,19035,10010
ord19036,2026-03-27 20:32:00,Pending,Takeaway,307.48,19036,10011
ord19037,2026-03-27 20:34:00,Completed,Dine-in,227.72,19037,10023
ord19038,2026-03-27 20:36:00,Completed,Takeaway,352.55,19038,10028
ord19039,2026-03-27 20:38:00,Completed,Dine-in,437.16,19039,10011
ord19040,2026-03-27 20:40:00,Pending,Delivery,378.02,19040,10024
ord19041,2026-03-27 20:42:00,Completed,Delivery,494.46,19041,10027
ord19042,2026-03-27 20:44:00,Completed,Dine-in,459.33,19042,10019
ord19043,2026-03-27 20:46:00,Completed,Delivery,246.17,19043,10033
ord19044,2026-03-27 20:48:00,Completed,Dine-in,204.56,19044,10002
ord19045,2026-03-27 20:50:00,Completed,Takeaway,425.17,19045,10031
ord19046,2026-03-27 20:52:00,Completed,Dine-in,372.14,19046,10021
ord19047,2026-03-27 20:54:00,Pending,Delivery,523.96,19047,10033
ord19048,2026-03-27 20:56:00,Completed,Delivery,375.88,19048,10003
ord19049,2026-03-27 20:58:00,Pending,Dine-in,40.32,19049,10033
ord19050,2026-03-27 21:00:00,Completed,Takeaway,188.35,19050,10002
ord19051,2026-03-27 21:02:00,Pending,Takeaway,517.76,19051,10021
ord19052,2026-03-27 21:04:00,Completed,Dine-in,152,19052,10019
ord19053,2026-03-27 21:06:00,Completed,Dine-in,119.29,19053,10022
ord19054,2026-03-27 21:08:00,Cancelled,Delivery,0,19054,10014
ord19055,2026-03-27 21:10:00,Cancelled,Takeaway,0,19055,10023
ord19056,2026-03-27 21:12:00,Completed,Delivery,479.74,19056,10018
ord19057,2026-03-27 21:14:00,Completed,Delivery,414.56,19057,10024
ord19058,2026-03-27 21:16:00,Cancelled,Takeaway,0,19058,10013
ord19059,2026-03-27 21:18:00,Completed,Takeaway,397.26,19059,10021
ord19060,2026-03-27 21:20:00,Completed,Dine-in,80.66,19060,10026
ord19061,2026-03-27 21:22:00,Cancelled,Delivery,0,19061,10004
ord19062,2026-03-27 21:24:00,Pending,Delivery,307.88,19062,10014
ord19063,2026-03-27 21:26:00,Pending,Dine-in,106.71,19063,10024
ord19064,2026-03-27 21:28:00,Completed,Dine-in,62.88,19064,10011
ord19065,2026-03-27 21:30:00,Completed,Dine-in,430.65,19065,10032
ord19066,2026-03-27 21:32:00,Pending,Delivery,99.55,19066,10030
ord19067,2026-03-27 21:34:00,Pending,Delivery,274.11,19067,10013
ord19068,2026-03-27 21:36:00,Completed,Delivery,494.84,19068,10022
ord19069,2026-03-27 21:38:00,Completed,Delivery,438.18,19069,10022
ord19070,2026-03-27 21:40:00,Completed,Takeaway,153.24,19070,10027
ord19071,2026-03-27 21:42:00,Pending,Delivery,234.55,19071,10004
ord19072,2026-03-27 21:44:00,Completed,Dine-in,308.88,19072,10003
ord19073,2026-03-27 21:46:00,Completed,Takeaway,93.38,19073,10003
ord19074,2026-03-27 21:48:00,Completed,Takeaway,500.93,19074,10018
ord19075,2026-03-27 21:50:00,Completed,Delivery,65.57,19075,10003
ord19076,2026-03-27 21:52:00,Completed,Dine-in,195.69,19076,10019
ord19077,2026-03-27 21:54:00,Pending,Dine-in,128,19077,10011
ord19078,2026-03-27 21:56:00,Completed,Takeaway,483.51,19078,10036
ord19079,2026-03-27 21:58:00,Cancelled,Delivery,0,19079,10002
ord19080,2026-03-27 22:00:00,Completed,Takeaway,132.45,19080,10022
ord19081,2026-03-27 22:02:00,Completed,Delivery,171.35,19081,10028
ord19082,2026-03-27 22:04:00,Completed,Dine-in,253.8,19082,10003
ord19083,2026-03-27 22:06:00,Completed,Dine-in,237.64,19083,10033
ord19084,2026-03-27 22:08:00,Completed,Dine-in,178.25,19084,10008
ord19085,2026-03-27 22:10:00,Completed,Delivery,505.8,19085,10006
ord19086,2026-03-27 22:12:00,Completed,Delivery,423.38,19086,10029
ord19087,2026-03-27 22:14:00,Completed,Delivery,397.73,19087,10023
ord19088,2026-03-27 22:16:00,Completed,Dine-in,97.92,19088,10031
ord19089,2026-03-27 22:18:00,Completed,Delivery,489.42,19089,10018
