order_id,menu_id,quantity,price
ord1529,mu0046,3,186.27
ord1320,mu0071,3,148.8
ord1859,mu0039,5,181.51
ord436,mu0054,2,73.08
ord3851,mu0072,2,100.19
ord2107,mu0071,5,188.53
ord3727,mu0066,3,87.24
ord2593,mu0045,5,32.96
ord1003,mu0037,4,173.12
ord1995,mu0028,5,128.92
ord3505,mu0010,2,199.88
ord380,mu0007,3,121.91
ord1652,mu0068,2,179.61
ord1835,mu0030,2,56.44
ord1447,mu0005,4,82.11
ord3387,mu0032,3,183.96
ord146,mu0051,4,48.07
ord1799,mu0019,3,28.58
ord55,mu0027,1,103.86
ord3033,mu0065,1,181.92
ord1982,mu0033,4,129.38
ord2824,mu0020,2,123.46
ord3607,mu0054,2,100.48
ord403,mu0005,4,140.21
ord295,mu0020,5,181.68
ord3708,mu0025,4,161.49
ord511,mu0065,4,123.91
ord3636,mu0065,1,28.59
ord3069,mu0010,3,121.6
ord3488,mu0010,4,76.76
ord997,mu0043,2,35.33
ord3074,mu0027,2,47
ord3904,mu0038,5,186.64
ord4093,mu0067,4,187.29
ord3460,mu0023,1,73.85
ord2140,mu0001,1,102.26
ord1939,mu0002,3,153.06
ord3643,mu0022,5,122.91
ord3880,mu0016,1,73.08
ord1905,mu0025,3,47.96
ord289,mu0035,3,170.06
ord3676,mu0059,2,77.01
ord581,mu0060,3,69.27
ord2593,mu0052,2,39.07
ord177,mu0016,1,187.41
ord466,mu0018,5,196.49
ord1523,mu0061,4,190.53
ord629,mu0011,1,29.02
ord2346,mu0011,4,37.94
ord1408,mu0050,3,45.35
ord768,mu0072,4,112.94
ord1018,mu0046,1,126.51
ord2266,mu0041,3,64.66
ord2586,mu0069,5,146.18
ord3028,mu0001,3,188.87
ord2666,mu0046,5,162.4
ord3858,mu0072,4,160.47
ord2839,mu0069,2,157.5
ord188,mu0048,2,191.22
ord192,mu0043,5,165.42
ord405,mu0002,4,155.07
ord2322,mu0070,5,116.52
ord2864,mu0071,2,59.88
ord455,mu0024,5,55.2
ord2729,mu0022,1,125.65
ord2465,mu0039,2,111.46
ord3982,mu0022,3,135.52
ord2421,mu0044,4,166.6
ord3313,mu0052,1,94.17
ord193,mu0061,3,105.73
ord2103,mu0030,4,53.15
ord3793,mu0034,5,47.3
ord985,mu0068,4,56.16
ord302,mu0057,4,142.8
ord3683,mu0016,4,67.23
ord2371,mu0049,4,68.55
ord902,mu0023,1,81.5
ord1872,mu0042,3,63.35
ord2092,mu0016,1,115.72
ord1530,mu0060,1,153.11
ord1181,mu0041,3,45.38
ord1714,mu0003,2,166.85
ord2211,mu0055,3,149.68
ord1026,mu0012,1,87.37
ord3911,mu0033,2,196.13
ord3263,mu0013,4,137.58
ord670,mu0067,1,40.28
ord3563,mu0001,4,177.81
ord2516,mu0007,1,153.31
ord3153,mu0051,4,112.91
ord3476,mu0051,1,35.76
ord2767,mu0055,4,88.5
ord4018,mu0003,2,88.72
ord1774,mu0004,2,145.54
ord2818,mu0061,2,51.39
ord3104,mu0070,2,72.57
ord3476,mu0064,1,68.27
ord2949,mu0073,1,183.59
ord3295,mu0056,5,154
ord2476,mu0050,1,185.27
ord2480,mu0053,2,108.55
ord3991,mu0027,2,58.53
ord2031,mu0035,5,181.12
ord2533,mu0054,1,57.5
ord2911,mu0050,4,175.16
ord3133,mu0027,4,146.21
ord2382,mu0046,2,55.36
ord2024,mu0060,4,76.48
ord2844,mu0024,5,133.73
ord3750,mu0006,4,159.55
ord3011,mu0067,1,22.31
ord47,mu0036,3,89.59
ord3603,mu0068,5,94.85
ord3525,mu0058,5,74.33
ord1313,mu0044,2,162.85
ord2986,mu0056,5,182.15
ord1510,mu0001,2,199.03
ord3273,mu0049,2,171.64
ord1205,mu0048,5,168.24
ord2569,mu0040,1,114.89
ord131,mu0058,2,185.53
ord2126,mu0013,2,63.03
ord293,mu0070,3,132.56
ord114,mu0068,5,187.85
ord3965,mu0039,5,44.49
ord1406,mu0010,5,168.51
ord1351,mu0041,4,32.87
ord2908,mu0027,1,138.91
ord2406,mu0067,5,72.63
ord98,mu0024,2,22.1
ord3360,mu0020,1,66.36
ord2966,mu0022,5,95.25
ord1272,mu0027,3,188.71
ord1662,mu0027,5,20.19
ord2591,mu0021,3,138.84
ord3252,mu0072,5,104.34
ord2471,mu0048,2,85.57
ord4073,mu0055,4,199.83
ord2403,mu0022,5,63.53
ord426,mu0021,4,54.41
ord4063,mu0013,4,49.41
ord2428,mu0059,1,166.26
ord2905,mu0017,3,88.69
ord3120,mu0055,1,33.94
ord33,mu0009,2,151.64
ord1254,mu0020,1,172.67
ord3988,mu0013,2,81.11
ord758,mu0011,3,108.59
ord360,mu0037,3,109.49
ord200,mu0068,4,163.97
ord3615,mu0020,1,31.27
ord2274,mu0019,4,191.15
ord903,mu0049,5,198.43
ord2331,mu0019,3,87.16
ord1004,mu0058,1,153.8
ord1537,mu0018,5,58.07
ord2117,mu0046,2,101.77
ord2872,mu0040,1,162.84
ord2565,mu0038,5,150.03
ord107,mu0043,3,184.56
ord2110,mu0071,2,89.17
ord3073,mu0074,4,127.51
ord925,mu0012,2,89.62
ord3321,mu0013,3,109.35
ord1640,mu0075,5,35.99
ord2432,mu0025,2,110.02
ord3965,mu0037,5,62.67
ord3510,mu0061,2,148.27
ord2780,mu0034,4,82.13
ord3754,mu0019,5,150.81
ord490,mu0013,3,141.17
ord1785,mu0027,1,128.26
ord3443,mu0013,1,80.62
ord2296,mu0033,2,88.01
ord194,mu0036,5,111.06
ord3258,mu0044,4,191.25
ord2754,mu0031,3,44.03
ord1904,mu0019,5,112.88
ord3189,mu0024,4,129.52
ord1475,mu0050,2,83.85
ord613,mu0039,1,170.84
ord387,mu0007,2,78.77
ord2717,mu0024,4,191.61
ord672,mu0022,1,126.67
ord2090,mu0018,4,26.72
ord1473,mu0057,4,88.34
ord1682,mu0019,2,59.5
ord2553,mu0056,5,50.48
ord3861,mu0071,4,113.2
ord1631,mu0016,2,157.93
ord1381,mu0059,5,68.82
ord264,mu0014,4,192.22
ord88,mu0055,5,51.39
ord818,mu0027,2,185.5
ord1274,mu0009,1,68.95
ord441,mu0020,1,153.71
ord1709,mu0005,3,166.9
ord2370,mu0027,5,181.19
ord4056,mu0067,2,197.32
ord907,mu0057,1,49.87
ord69,mu0052,3,51.93
ord1072,mu0066,1,129.57
ord2842,mu0059,5,137.94
ord1742,mu0058,5,112.19
ord3447,mu0050,3,186.43
ord1600,mu0065,5,144.27
ord2035,mu0044,5,74.71
ord1598,mu0023,3,128.54
ord662,mu0016,4,26.11
ord3162,mu0002,5,175.99
ord870,mu0061,1,168.43
ord3624,mu0058,1,104.28
ord3331,mu0060,1,155.65
ord3514,mu0047,2,23.64
ord3028,mu0036,5,188.31
ord844,mu0030,4,45.88
ord404,mu0025,2,192.93
ord2468,mu0064,4,159.54
ord1938,mu0042,4,168.4
ord1251,mu0017,4,26.42
ord570,mu0061,3,99.97
ord331,mu0033,3,192.63
ord3636,mu0066,1,35.4
ord1293,mu0065,2,156.04
ord253,mu0073,5,73.07
ord1325,mu0073,3,132.88
ord3184,mu0012,5,81.84
ord1891,mu0067,3,99.73
ord2439,mu0066,5,137.88
ord2887,mu0012,2,136.84
ord3621,mu0016,2,173.56
ord3370,mu0026,3,163.93
ord861,mu0072,2,106.54
ord3332,mu0058,1,35.31
ord3618,mu0047,3,107.34
ord3796,mu0045,3,187.74
ord2194,mu0008,1,64.21
ord3653,mu0042,4,110.87
ord3473,mu0012,3,86.05
ord2832,mu0025,4,160.66
ord2613,mu0018,1,135.57
ord3555,mu0035,2,177.63
ord535,mu0028,3,109.69
ord1996,mu0029,2,39.2
ord2415,mu0044,5,178.72
ord1407,mu0030,4,112.41
ord929,mu0064,4,130.5
ord619,mu0053,5,199.85
ord1402,mu0047,3,28.15
ord1041,mu0033,4,146.5
ord2790,mu0061,5,51.69
ord2859,mu0048,5,25.12
ord2203,mu0001,5,88.7
ord1826,mu0047,4,141.08
ord2509,mu0006,4,124.19
ord1737,mu0012,2,126.85
ord3882,mu0066,5,79.16
ord276,mu0060,4,68.43
ord3753,mu0058,5,189.3
ord3857,mu0075,1,164.6
ord3840,mu0013,3,136.54
ord905,mu0019,1,81.84
ord3163,mu0008,3,156.72
ord51,mu0014,5,95.12
ord373,mu0012,1,124.16
ord3678,mu0016,1,27.38
ord2366,mu0027,2,131.71
ord3056,mu0053,5,116.26
ord661,mu0014,4,156.57
ord4003,mu0052,2,82.43
ord3906,mu0040,1,188.27
ord3408,mu0064,2,44.88
ord1851,mu0021,2,82.72
ord965,mu0040,2,181.65
ord543,mu0002,5,128.51
ord3879,mu0053,2,151.86
ord3188,mu0013,3,85.55
ord3527,mu0002,2,34.51
ord923,mu0049,5,188.22
ord77,mu0016,4,62.06
ord1276,mu0006,1,147.07
ord2786,mu0048,3,164.55
ord2573,mu0019,1,31.39
ord3941,mu0069,2,97.93
ord356,mu0034,1,90.65
ord2656,mu0009,3,101.68
ord465,mu0002,2,59.83
ord3786,mu0001,3,191.02
ord836,mu0052,1,102.04
ord1853,mu0027,5,64.71
ord778,mu0034,5,83.46
ord159,mu0063,1,158.44
ord1198,mu0013,5,22.62
ord3064,mu0058,1,188.04
ord2586,mu0070,3,190.3
ord2705,mu0053,4,76.63
ord950,mu0019,2,123.78
ord2436,mu0037,5,76.15
ord2383,mu0027,3,25.96
ord24,mu0068,5,128.11
ord2109,mu0022,3,152.15
ord28,mu0072,1,25.87
ord3450,mu0068,4,190.76
ord2844,mu0056,2,101.82
ord3591,mu0066,3,74.4
ord3230,mu0008,1,129.1
ord2922,mu0065,3,137.5
ord2995,mu0075,2,96.85
ord1561,mu0057,2,51.41
ord2926,mu0052,1,160
ord3877,mu0023,1,23.26
ord2347,mu0043,5,79.97
ord2525,mu0027,4,57.87
ord1228,mu0039,1,152.09
ord797,mu0055,5,177.52
ord197,mu0071,2,83.53
ord189,mu0018,4,38.93
ord2618,mu0058,1,72.05
ord2847,mu0042,3,122.36
ord2832,mu0043,1,53.29
ord2274,mu0054,1,135.4
ord2394,mu0021,3,170.19
ord1134,mu0027,4,195.25
ord1806,mu0011,1,172.04
ord1955,mu0037,4,124.23
ord2659,mu0028,2,165.39
ord1164,mu0009,4,187.99
ord592,mu0032,2,168.85
ord3040,mu0028,5,27.75
ord1495,mu0020,2,74.26
ord1924,mu0064,2,150.76
ord4091,mu0008,5,167.41
ord1940,mu0012,5,35.67
ord2913,mu0012,2,159.93
ord2949,mu0014,5,164.13
ord451,mu0042,1,105.44
ord3186,mu0029,3,91.61
ord1547,mu0029,5,51.62
ord2814,mu0072,4,48.41
ord2860,mu0008,3,181.46
ord3403,mu0030,4,46.25
ord519,mu0025,2,103.74
ord1002,mu0041,3,113.83
ord10,mu0030,2,160.95
ord3344,mu0038,1,62.09
ord1431,mu0055,3,181.09
ord26,mu0026,1,108
ord1629,mu0016,4,68.98
ord74,mu0030,5,80.83
ord2030,mu0056,3,162.9
ord2333,mu0073,4,117.96
ord2267,mu0008,5,114.83
ord3696,mu0008,5,65.67
ord4060,mu0063,2,110.54
ord225,mu0036,1,157.71
ord710,mu0032,4,110.17
ord782,mu0032,4,66.75
ord4026,mu0057,2,75.21
ord763,mu0001,2,101.4
ord3761,mu0020,4,172.91
ord828,mu0068,3,139.46
ord2856,mu0008,4,154.97
ord2297,mu0055,2,54.06
ord1252,mu0068,3,28.95
ord2917,mu0002,3,47.16
ord3189,mu0056,4,112.4
ord1219,mu0037,4,161.47
ord883,mu0075,2,189.64
ord3130,mu0046,5,124.36
ord3313,mu0058,1,199.73
ord2740,mu0022,3,195.97
ord881,mu0025,3,35
ord3276,mu0027,4,179.27
ord2164,mu0040,5,102.74
ord1734,mu0040,1,130.77
ord727,mu0053,4,166.93
ord3485,mu0034,2,147.04
ord1656,mu0039,4,164.88
ord2976,mu0009,5,23.63
ord1298,mu0057,5,170.17
ord1693,mu0006,3,24.29
ord3190,mu0052,5,158.76
ord1665,mu0040,5,77.14
ord2572,mu0044,1,86.81
ord3842,mu0072,4,24.53
ord2103,mu0024,2,124.24
ord3819,mu0016,3,44.02
ord959,mu0039,3,180.6
ord854,mu0017,3,179.61
ord2203,mu0036,4,43.93
ord2626,mu0006,4,62.61
ord1570,mu0031,5,97.06
ord3687,mu0049,4,69.48
ord728,mu0057,5,162.88
ord2522,mu0049,5,126.67
ord2904,mu0070,2,86.09
ord1423,mu0073,5,154.71
ord2869,mu0010,5,153.14
ord3544,mu0071,4,43.16
ord2169,mu0052,1,65.49
ord2655,mu0052,5,170.96
ord934,mu0030,2,152.82
ord3349,mu0038,2,78.2
ord2700,mu0039,2,117.98
ord2414,mu0058,5,22.28
ord3482,mu0053,5,177.53
ord493,mu0023,5,56.59
ord1628,mu0071,3,118.52
ord3684,mu0004,1,73.56
ord1881,mu0006,4,75.67
ord1106,mu0040,5,53.89
ord1838,mu0011,3,165.23
ord2672,mu0034,4,90.94
ord785,mu0032,1,186.14
ord3931,mu0020,5,127.09
ord1674,mu0021,1,20.71
ord3794,mu0015,4,20.64
ord247,mu0014,4,76.66
ord443,mu0060,5,37.94
ord1656,mu0037,4,186.16
ord2250,mu0003,2,120.94
ord553,mu0066,2,174.46
ord1852,mu0045,2,86.27
ord848,mu0025,3,132.59
ord3180,mu0029,3,92.4
ord3097,mu0027,5,121.52
ord1107,mu0018,3,145.68
ord3323,mu0044,5,110.5
ord905,mu0054,5,125.28
ord3519,mu0057,1,185.72
ord519,mu0043,3,65.13
ord1085,mu0026,3,68.26
ord3839,mu0052,1,140.66
ord3456,mu0061,3,116.84
ord1533,mu0002,4,90.07
ord3170,mu0059,3,147.57
ord3297,mu0066,5,118.4
ord3481,mu0045,5,28.34
ord3204,mu0014,4,134.96
ord2788,mu0008,1,156.29
ord2409,mu0053,1,34.37
ord628,mu0008,3,107.2
ord3927,mu0018,5,143.02
ord318,mu0009,5,160.2
ord3117,mu0074,2,199.13
ord2774,mu0005,4,28.74
ord3742,mu0035,4,117.54
ord1944,mu0072,4,52.79
ord92,mu0021,1,105.97
ord698,mu0059,5,99.95
ord2700,mu0037,3,88.21
ord3277,mu0001,5,74.2
ord372,mu0058,3,111.45
ord1548,mu0050,4,173.53
ord765,mu0008,3,28.39
ord3765,mu0008,5,126.71
ord3007,mu0055,2,58.69
ord2359,mu0060,5,80.84
ord1865,mu0066,2,66.69
ord67,mu0011,2,174.25
ord3524,mu0062,3,160.47
ord3936,mu0064,5,33.65
ord3672,mu0020,3,78.88
ord785,mu0026,5,49.14
ord1234,mu0022,5,118.24
ord3183,mu0056,3,195.35
ord2715,mu0003,1,128.2
ord1325,mu0014,1,52.7
ord253,mu0014,5,187.28
ord1989,mu0011,4,99.24
ord2873,mu0042,3,143.03
ord2536,mu0004,2,154.11
ord1584,mu0048,5,128.11
ord1140,mu0068,3,68.8
ord2566,mu0038,2,22.89
ord2927,mu0048,3,158.65
ord972,mu0073,2,168.38
ord3029,mu0068,1,125.24
ord2554,mu0020,4,175.5
ord1895,mu0061,5,65.85
ord3006,mu0050,4,63.61
ord437,mu0014,1,196.22
ord1036,mu0061,3,75.21
ord1758,mu0012,4,47.74
ord2233,mu0012,2,31.76
ord1094,mu0031,1,110.04
ord2987,mu0007,3,126.28
ord2273,mu0052,4,85.32
ord1995,mu0038,4,141.68
ord2351,mu0034,4,63.8
ord3521,mu0010,3,39.13
ord81,mu0019,4,130.18
ord2922,mu0066,3,52.33
ord3057,mu0018,2,27.8
ord2497,mu0033,1,155.44
ord356,mu0038,1,48.85
ord3099,mu0012,5,184.35
ord3647,mu0071,3,196.51
ord912,mu0041,1,69.1
ord2258,mu0049,2,49.14
ord3714,mu0002,3,25.43
ord4027,mu0005,4,23.45
ord2800,mu0057,1,78.63
ord2325,mu0046,1,93.9
ord1088,mu0014,2,68.69
ord2484,mu0009,5,183.72
ord2115,mu0012,5,149.02
ord3982,mu0018,5,34.21
ord3200,mu0031,4,103.19
ord3023,mu0038,4,184.81
ord335,mu0007,4,45.02
ord986,mu0051,3,122.64
ord1767,mu0064,3,145.15
ord3567,mu0037,3,154.56
ord2530,mu0020,4,184.05
ord1710,mu0018,3,144.66
ord2224,mu0008,4,92.54
ord3871,mu0032,2,45.35
ord761,mu0007,5,99.2
ord3811,mu0008,1,80.19
ord258,mu0042,2,62.82
ord457,mu0039,1,131.41
ord55,mu0065,3,71.47
ord784,mu0024,4,186.05
ord2214,mu0027,4,25.91
ord414,mu0055,4,120.62
ord3529,mu0033,4,72.29
ord3181,mu0059,2,169.46
ord3980,mu0001,5,52.24
ord3863,mu0051,2,23.89
ord1640,mu0028,2,60.18
ord2036,mu0027,1,58.31
ord3863,mu0064,2,81.53
ord270,mu0003,4,72.86
ord995,mu0023,3,70.97
ord660,mu0069,3,63.55
ord287,mu0011,3,93.28
ord4000,mu0023,5,32.45
ord206,mu0064,3,160.29
ord783,mu0011,5,83.78
ord2210,mu0037,1,35.41
ord2668,mu0061,3,135.45
ord425,mu0065,3,134.11
ord2882,mu0070,1,178.62
ord143,mu0073,2,23.09
ord1123,mu0060,3,70.28
ord341,mu0022,1,121.94
ord1477,mu0025,1,82.73
ord2599,mu0035,2,93.43
ord895,mu0004,5,61.65
ord3031,mu0066,5,76.23
ord1929,mu0014,1,92.6
ord1566,mu0002,3,168.25
ord1253,mu0007,2,20.5
ord3682,mu0067,1,121.72
ord3425,mu0027,1,68.46
ord1663,mu0017,4,175.18
ord286,mu0030,3,21.28
ord1269,mu0073,4,92.77
ord3871,mu0026,2,184.44
ord3773,mu0023,3,167.78
ord1536,mu0046,4,83.9
ord2320,mu0029,4,83.46
ord3751,mu0019,1,186.46
ord483,mu0065,2,53.65
ord2713,mu0027,5,37.2
ord1942,mu0038,1,69.92
ord3873,mu0014,2,143.22
ord3267,mu0039,5,122.16
ord68,mu0006,2,49.76
ord1346,mu0059,1,184.94
ord295,mu0019,1,98.29
ord1202,mu0034,3,63.82
ord3351,mu0011,1,128.33
ord1358,mu0036,2,156.08
ord3168,mu0019,3,82.65
ord3310,mu0010,1,50.17
ord684,mu0064,1,25.57
ord2121,mu0001,4,110.25
ord3757,mu0042,4,153.08
ord3025,mu0001,3,129.71
ord1514,mu0044,5,180.5
ord3394,mu0016,5,188.38
ord1329,mu0032,3,149.84
ord1397,mu0059,1,61.9
ord668,mu0069,1,140.32
ord2532,mu0039,5,129.99
ord699,mu0067,3,142.64
ord133,mu0064,1,177.68
ord2866,mu0001,5,140.4
ord1948,mu0070,4,84.6
ord2319,mu0034,4,187.84
ord2369,mu0053,2,119.08
ord3030,mu0046,4,57.3
ord2656,mu0041,1,141.95
ord3110,mu0010,4,173.54
ord2134,mu0034,4,130.22
ord3602,mu0026,4,158.32
ord1191,mu0013,1,20.42
ord578,mu0044,5,177.04
ord836,mu0058,3,182.92
ord104,mu0045,1,152.46
ord3467,mu0069,2,107.38
ord2571,mu0070,5,143.48
ord590,mu0014,3,74.81
ord3917,mu0020,2,94.15
ord1630,mu0055,4,36
ord2872,mu0043,5,122.95
ord2817,mu0003,4,158.37
ord1101,mu0074,1,80.71
ord1223,mu0053,5,32.05
ord107,mu0006,3,114.73
ord3734,mu0018,2,86.16
ord324,mu0003,5,34.52
ord3277,mu0036,2,42.19
ord2598,mu0035,5,35.66
ord1984,mu0061,2,181.98
ord2926,mu0058,2,45.6
ord1272,mu0005,1,98.33
ord3424,mu0063,5,25.51
ord3843,mu0001,4,146.94
ord2197,mu0074,5,149.48
ord3038,mu0014,2,39.56
ord1329,mu0026,4,193.21
ord3098,mu0044,1,127.74
ord2703,mu0029,2,173.61
ord1604,mu0064,4,92.62
ord2532,mu0037,4,139.79
ord3808,mu0020,5,194.12
ord3645,mu0019,2,191.69
ord1883,mu0002,4,75
ord2622,mu0018,2,54.52
ord320,mu0039,5,147.07
ord2237,mu0056,3,176.72
ord2599,mu0062,1,191.26
ord2426,mu0067,1,134.21
ord2424,mu0046,1,62.22
ord1990,mu0048,1,150.22
ord285,mu0055,1,150.92
ord112,mu0024,5,137.36
ord2728,mu0073,5,136.49
ord2278,mu0028,2,41.22
ord783,mu0031,2,174.57
ord1800,mu0040,2,126.12
ord1662,mu0065,2,92.96
ord3502,mu0050,2,97.94
ord841,mu0074,4,187.86
ord3230,mu0060,2,77.86
ord3824,mu0038,3,198.67
ord3764,mu0074,1,172.19
ord3707,mu0029,3,128.05
ord1026,mu0037,2,158.54
ord1239,mu0010,5,59.39
ord2179,mu0035,4,185.18
ord3881,mu0047,1,79.03
ord1889,mu0013,1,171.62
ord3721,mu0036,4,128.32
ord2246,mu0010,2,153.07
ord3598,mu0053,4,133.92
ord626,mu0059,4,81.65
ord788,mu0021,4,131.67
ord188,mu0061,4,56.78
ord641,mu0068,2,36.02
ord1468,mu0045,3,153.32
ord2838,mu0050,3,119.81
ord987,mu0031,5,35.75
ord2753,mu0001,5,168.35
ord1339,mu0064,1,169.68
ord830,mu0045,2,113.87
ord1732,mu0058,4,29.02
ord196,mu0032,5,126.49
ord3455,mu0025,2,87.76
ord567,mu0042,1,30.19
ord3403,mu0024,1,78.97
ord3036,mu0005,1,128.67
ord3689,mu0016,3,51.14
ord123,mu0017,4,127.22
ord2807,mu0069,1,107.43
ord4021,mu0069,5,132.38
ord1463,mu0019,5,97.94
ord1177,mu0070,1,143.93
ord1785,mu0065,5,170.18
ord2135,mu0032,3,163.73
ord476,mu0019,3,127.08
ord818,mu0005,2,176.21
ord477,mu0047,2,61.38
ord925,mu0039,1,170.83
ord2139,mu0028,1,71.5
ord1828,mu0063,2,51.3
ord1827,mu0020,3,46.72
ord1647,mu0047,2,142.73
ord1755,mu0029,1,94.18
ord2089,mu0031,2,134.38
ord1606,mu0017,2,120.34
ord3568,mu0035,4,153.61
ord2647,mu0046,3,120.14
ord1645,mu0014,3,142.66
ord354,mu0063,4,117.5
ord337,mu0035,2,125.65
ord625,mu0007,2,150.57
ord3529,mu0067,1,44.3
ord1956,mu0043,3,197.01
ord2430,mu0039,5,105.24
ord1156,mu0067,1,119.27
ord3138,mu0048,1,24.68
ord1498,mu0046,5,107.15
ord3362,mu0027,2,189.34
ord2903,mu0022,2,73.25
ord2982,mu0001,1,146.73
ord2066,mu0019,1,100.06
ord2248,mu0009,3,119.16
ord1109,mu0057,1,168.43
ord1247,mu0054,4,80.68
ord2941,mu0012,2,139.68
ord3430,mu0007,3,183.1
ord2655,mu0058,5,169.77
ord1097,mu0017,1,55.74
ord2135,mu0026,1,173.95
ord602,mu0019,5,68.43
ord1897,mu0057,4,98.56
ord652,mu0057,5,51.3
ord3906,mu0043,1,113.85
ord3122,mu0025,3,90.59
ord2840,mu0001,1,30
ord3945,mu0019,5,196.3
ord925,mu0037,5,30.37
ord1383,mu0044,4,103.7
ord1741,mu0015,4,31.6
ord2471,mu0061,4,185.65
ord1829,mu0017,5,139.91
ord2179,mu0062,5,112.91
ord266,mu0069,5,81.15
ord1318,mu0054,5,139.41
ord3025,mu0036,2,81.97
ord3278,mu0075,3,129.85
ord325,mu0023,4,46.56
ord3611,mu0010,1,150.11
ord3751,mu0054,3,145.86
ord1136,mu0066,5,189.38
ord317,mu0065,3,160.94
ord2866,mu0036,5,73.04
ord425,mu0066,1,158.38
ord2162,mu0010,2,27.15
ord3209,mu0011,1,128.53
ord3135,mu0054,4,34.73
ord1384,mu0074,4,185.15
ord4025,mu0075,3,53.16
ord2430,mu0037,4,115.54
ord3638,mu0025,1,117.01
ord2045,mu0020,1,61.02
ord250,mu0045,1,34.25
ord838,mu0059,5,89.29
ord883,mu0028,2,125.53
ord1315,mu0034,4,129.19
ord835,mu0019,3,196.77
ord3473,mu0039,5,107.03
ord318,mu0041,4,173.08
ord3156,mu0068,2,107.57
ord1773,mu0074,1,102.87
ord515,mu0017,4,118.44
ord1419,mu0020,3,189.92
ord3364,mu0058,1,150.51
ord1032,mu0039,4,30.02
ord4088,mu0061,4,86
ord1047,mu0013,3,172.8
ord2580,mu0040,2,67.86
ord2123,mu0015,1,156.47
ord2347,mu0006,5,90.58
ord2158,mu0019,1,20.31
ord601,mu0072,2,70.69
ord3196,mu0040,5,22.1
ord100,mu0018,3,155.66
ord3748,mu0047,2,94.73
ord2131,mu0044,3,136.12
ord692,mu0029,5,63.48
ord512,mu0025,4,171.39
ord1484,mu0004,3,145.8
ord1609,mu0059,5,151.53
ord1817,mu0036,2,122.83
ord3218,mu0005,2,163.22
ord1853,mu0005,4,158.45
ord1844,mu0050,4,116.56
ord3359,mu0043,1,161.19
ord3565,mu0013,3,88.68
ord903,mu0063,5,96.15
ord1874,mu0062,3,169.38
ord889,mu0070,3,76.69
ord161,mu0063,3,83.43
ord2704,mu0032,1,93.16
ord4074,mu0013,5,83.88
ord3371,mu0025,3,162.64
ord2788,mu0060,5,197.22
ord2964,mu0038,2,34.9
ord2575,mu0001,4,129.25
ord267,mu0050,3,164.46
ord975,mu0055,1,57.59
ord628,mu0060,1,51.21
ord426,mu0027,5,176.98
ord1538,mu0057,4,89.17
ord1528,mu0058,2,78.79
ord213,mu0022,4,182.68
ord3546,mu0057,2,196.18
ord765,mu0060,2,53.38
ord1249,mu0046,1,90.85
ord2487,mu0018,3,82.15
ord78,mu0068,4,38.33
ord4024,mu0051,1,38.5
ord2660,mu0025,5,38.89
ord1982,mu0069,3,149.85
ord2360,mu0002,1,92.82
ord3440,mu0020,3,111.82
ord1134,mu0005,4,191.7
ord2383,mu0065,1,151.87
ord3792,mu0071,4,39.96
ord1551,mu0070,4,141.52
ord2959,mu0002,5,121.42
ord2514,mu0060,1,197.4
ord2484,mu0041,4,52.97
ord2930,mu0040,3,65.42
ord1391,mu0051,2,57.49
ord1149,mu0046,3,153.86
ord933,mu0042,2,71.59
ord2537,mu0073,3,140.64
ord3830,mu0050,5,63.48
ord1424,mu0021,1,110.67
ord2753,mu0036,5,68.35
ord1711,mu0062,1,73.91
ord1737,mu0037,3,22.18
ord3090,mu0005,5,21.25
ord1842,mu0022,2,23.71
ord3040,mu0038,3,191.18
ord486,mu0075,5,195.11
ord3143,mu0064,2,48.06
ord2625,mu0011,1,34.34
ord2323,mu0031,2,74.91
ord2592,mu0062,2,196.92
ord3264,mu0004,4,113.22
ord2095,mu0033,3,195.91
ord3627,mu0013,1,171.39
ord1042,mu0071,2,65.74
ord1450,mu0033,2,35.18
ord2164,mu0043,1,100.56
ord1812,mu0016,3,150.07
ord3749,mu0005,4,115.48
ord2859,mu0061,4,43.69
ord1262,mu0063,2,167.33
ord246,mu0020,4,141.97
ord824,mu0008,1,109.32
ord4045,mu0015,4,133.83
ord3979,mu0001,1,186.15
ord1665,mu0043,3,102.79
ord1350,mu0031,2,100.93
ord2611,mu0032,3,125.42
ord1307,mu0057,5,22.35
ord1992,mu0021,1,21.71
ord237,mu0033,1,61.59
ord1102,mu0029,2,113.54
ord1707,mu0002,3,127.62
ord2539,mu0040,4,84.62
ord2224,mu0060,4,165.08
ord798,mu0022,5,177.9
ord3864,mu0049,1,34.75
ord2266,mu0025,5,148.49
ord2385,mu0050,4,82.39
ord1648,mu0060,4,101.08
ord3422,mu0017,3,66.77
ord1940,mu0039,1,131.3
ord2982,mu0036,4,86.23
ord3296,mu0064,4,43.01
ord3285,mu0019,5,28.7
ord3169,mu0038,2,21.14
ord1056,mu0032,5,95.23
ord3106,mu0031,1,116.73
ord1222,mu0041,1,48.27
ord3063,mu0017,4,52.67
ord1637,mu0065,2,55.31
ord1911,mu0069,4,172.88
ord507,mu0013,4,75.81
ord3506,mu0010,2,71.84
ord1781,mu0048,5,51.07
ord1345,mu0030,4,38.62
ord3276,mu0005,3,195.32
ord1644,mu0058,1,153.94
ord95,mu0009,4,143.82
ord474,mu0009,2,57.76
ord1214,mu0050,3,61.7
ord2069,mu0069,5,177.45
ord1723,mu0053,5,178.19
